,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
254,1404431.015,05/30/2019,452110,KY,Complaint,Partial,5411.0,445110,4,60853 - Kroger Limited Partnership I Store 379,Kroger,2012-12-31,2022-12-31,CLOSED,1404431.015,452110,05/30/2019,"60853 - Kroger Limited Partnership I Store 379
			   9080 Taylorsville RdLouisville, KY 40299","1600 Ormsby Station Ct, Louisville, KY 40223",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,11/14/2019,,02/11/2020,1404431.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1404431.015
255,1396920.015,04/30/2019,454712,TN,Planned,Complete,,445110,2,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1396920.015,454712,04/30/2019,"Kroger Co. (The)
			   2050 Lasscassass PikeMurfreesboro, TN 37130","2050 Lasscassass Pike, Murfreesboro, TN 37130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,04/30/2019,P,08/22/2019,1396920.015,,,,,,,,,,Initial Violations,1,,,1,,2,1396920.015
256,1396920.015,04/30/2019,454712,TN,Planned,Complete,,445110,2,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1396920.015,454712,04/30/2019,"Kroger Co. (The)
			   2050 Lasscassass PikeMurfreesboro, TN 37130","2050 Lasscassass Pike, Murfreesboro, TN 37130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,04/30/2019,P,08/22/2019,1396920.015,,,,,,,,,,Current Violations,1,,,1,,2,1396920.015
257,1396920.015,04/30/2019,454712,TN,Planned,Complete,,445110,2,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1396920.015,454712,04/30/2019,"Kroger Co. (The)
			   2050 Lasscassass PikeMurfreesboro, TN 37130","2050 Lasscassass Pike, Murfreesboro, TN 37130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,04/30/2019,P,08/22/2019,1396920.015,,,,,,,,,,Initial Penalty,"$2,400",$0,$0,$200,$0,"$2,600",1396920.015
258,1396920.015,04/30/2019,454712,TN,Planned,Complete,,445110,2,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1396920.015,454712,04/30/2019,"Kroger Co. (The)
			   2050 Lasscassass PikeMurfreesboro, TN 37130","2050 Lasscassass Pike, Murfreesboro, TN 37130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,04/30/2019,P,08/22/2019,1396920.015,,,,,,,,,,Current Penalty,"$2,400",$0,$0,$200,$0,"$2,600",1396920.015
259,1396920.015,04/30/2019,454712,TN,Planned,Complete,,445110,2,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1396920.015,454712,04/30/2019,"Kroger Co. (The)
			   2050 Lasscassass PikeMurfreesboro, TN 37130","2050 Lasscassass Pike, Murfreesboro, TN 37130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,04/30/2019,P,08/22/2019,1396920.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1396920.015
260,1386097.015,03/19/2019,454722,TN,Complaint,Partial,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1386097.015,454722,03/19/2019,"Kroger Co. (The)
			   4120 N Mount Juliet RoadMount Juliet, TN 37122","4120 N Mount Juliet Road, Mount Juliet, TN 37122",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,03/19/2019,S,09/24/2019,1386097.015,,,,,,,,,,Initial Violations,,,,1,,1,1386097.015
261,1386097.015,03/19/2019,454722,TN,Complaint,Partial,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1386097.015,454722,03/19/2019,"Kroger Co. (The)
			   4120 N Mount Juliet RoadMount Juliet, TN 37122","4120 N Mount Juliet Road, Mount Juliet, TN 37122",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,03/19/2019,S,09/24/2019,1386097.015,,,,,,,,,,Current Violations,,,,1,,1,1386097.015
262,1386097.015,03/19/2019,454722,TN,Complaint,Partial,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1386097.015,454722,03/19/2019,"Kroger Co. (The)
			   4120 N Mount Juliet RoadMount Juliet, TN 37122","4120 N Mount Juliet Road, Mount Juliet, TN 37122",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,03/19/2019,S,09/24/2019,1386097.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1386097.015
263,1386097.015,03/19/2019,454722,TN,Complaint,Partial,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1386097.015,454722,03/19/2019,"Kroger Co. (The)
			   4120 N Mount Juliet RoadMount Juliet, TN 37122","4120 N Mount Juliet Road, Mount Juliet, TN 37122",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,03/19/2019,S,09/24/2019,1386097.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1386097.015
264,1386097.015,03/19/2019,454722,TN,Complaint,Partial,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1386097.015,454722,03/19/2019,"Kroger Co. (The)
			   4120 N Mount Juliet RoadMount Juliet, TN 37122","4120 N Mount Juliet Road, Mount Juliet, TN 37122",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,03/19/2019,S,09/24/2019,1386097.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1386097.015
265,1397761.015,03/18/2019,551800,IN,Referral,Partial,5411.0,445110,3,109548 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1397761.015,551800,03/18/2019,"109548 - Kroger
			   1330 West Southport RoadGreenwood, IN 46143","1330 West Southport Road, Indianapolis, IN 46201",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,03/18/2019,,09/19/2019,1397761.015,,,,,,,,,,Initial Violations,5,,,,,5,1397761.015
266,1397761.015,03/18/2019,551800,IN,Referral,Partial,5411.0,445110,3,109548 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1397761.015,551800,03/18/2019,"109548 - Kroger
			   1330 West Southport RoadGreenwood, IN 46143","1330 West Southport Road, Indianapolis, IN 46201",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,03/18/2019,,09/19/2019,1397761.015,,,,,,,,,,Current Violations,2,,,1,,3,1397761.015
267,1397761.015,03/18/2019,551800,IN,Referral,Partial,5411.0,445110,3,109548 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1397761.015,551800,03/18/2019,"109548 - Kroger
			   1330 West Southport RoadGreenwood, IN 46143","1330 West Southport Road, Indianapolis, IN 46201",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,03/18/2019,,09/19/2019,1397761.015,,,,,,,,,,Initial Penalty,"$22,500",$0,$0,$0,$0,"$22,500",1397761.015
268,1397761.015,03/18/2019,551800,IN,Referral,Partial,5411.0,445110,3,109548 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1397761.015,551800,03/18/2019,"109548 - Kroger
			   1330 West Southport RoadGreenwood, IN 46143","1330 West Southport Road, Indianapolis, IN 46201",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,03/18/2019,,09/19/2019,1397761.015,,,,,,,,,,Current Penalty,"$7,000",$0,$0,$0,$0,"$7,000",1397761.015
269,1397761.015,03/18/2019,551800,IN,Referral,Partial,5411.0,445110,3,109548 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1397761.015,551800,03/18/2019,"109548 - Kroger
			   1330 West Southport RoadGreenwood, IN 46143","1330 West Southport Road, Indianapolis, IN 46201",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,03/18/2019,,09/19/2019,1397761.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1397761.015
270,1380506.015,02/25/2019,552652,MI,Planned,Complete,,445110,1,The Kroger Co Of Michigan #715,Kroger,2012-12-31,2022-12-31,CLOSED,1380506.015,552652,02/25/2019,"The Kroger Co Of Michigan #715
			   1215 24th St.Port Huron, MI 48060","1215 24th St., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,02/25/2019,S,05/06/2019,1380506.015,,,,,,,,,,Initial Violations,1,,,,,1,1380506.015
271,1380506.015,02/25/2019,552652,MI,Planned,Complete,,445110,1,The Kroger Co Of Michigan #715,Kroger,2012-12-31,2022-12-31,CLOSED,1380506.015,552652,02/25/2019,"The Kroger Co Of Michigan #715
			   1215 24th St.Port Huron, MI 48060","1215 24th St., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,02/25/2019,S,05/06/2019,1380506.015,,,,,,,,,,Current Violations,,,,1,,1,1380506.015
272,1380506.015,02/25/2019,552652,MI,Planned,Complete,,445110,1,The Kroger Co Of Michigan #715,Kroger,2012-12-31,2022-12-31,CLOSED,1380506.015,552652,02/25/2019,"The Kroger Co Of Michigan #715
			   1215 24th St.Port Huron, MI 48060","1215 24th St., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,02/25/2019,S,05/06/2019,1380506.015,,,,,,,,,,Initial Penalty,"$4,000",$0,$0,$0,$0,"$4,000",1380506.015
273,1380506.015,02/25/2019,552652,MI,Planned,Complete,,445110,1,The Kroger Co Of Michigan #715,Kroger,2012-12-31,2022-12-31,CLOSED,1380506.015,552652,02/25/2019,"The Kroger Co Of Michigan #715
			   1215 24th St.Port Huron, MI 48060","1215 24th St., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,02/25/2019,S,05/06/2019,1380506.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1380506.015
274,1380506.015,02/25/2019,552652,MI,Planned,Complete,,445110,1,The Kroger Co Of Michigan #715,Kroger,2012-12-31,2022-12-31,CLOSED,1380506.015,552652,02/25/2019,"The Kroger Co Of Michigan #715
			   1215 24th St.Port Huron, MI 48060","1215 24th St., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,02/25/2019,S,05/06/2019,1380506.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1380506.015
275,1380723.015,02/25/2019,728900,NE,Complaint,Partial,,445110,1,Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1380723.015,728900,02/25/2019,"Kroger Company
			   17370 Lakeside Hills PlazaOmaha, NE 68130","1014 Vine St., Cincinnati, OH 45202",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/25/2019,L,07/18/2019,1380723.015,,,,,,,,,,Initial Violations,1,,,,,1,1380723.015
276,1380723.015,02/25/2019,728900,NE,Complaint,Partial,,445110,1,Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1380723.015,728900,02/25/2019,"Kroger Company
			   17370 Lakeside Hills PlazaOmaha, NE 68130","1014 Vine St., Cincinnati, OH 45202",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/25/2019,L,07/18/2019,1380723.015,,,,,,,,,,Current Violations,1,,,,,1,1380723.015
277,1380723.015,02/25/2019,728900,NE,Complaint,Partial,,445110,1,Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1380723.015,728900,02/25/2019,"Kroger Company
			   17370 Lakeside Hills PlazaOmaha, NE 68130","1014 Vine St., Cincinnati, OH 45202",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/25/2019,L,07/18/2019,1380723.015,,,,,,,,,,Initial Penalty,"$8,335",$0,$0,$0,$0,"$8,335",1380723.015
278,1380723.015,02/25/2019,728900,NE,Complaint,Partial,,445110,1,Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1380723.015,728900,02/25/2019,"Kroger Company
			   17370 Lakeside Hills PlazaOmaha, NE 68130","1014 Vine St., Cincinnati, OH 45202",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/25/2019,L,07/18/2019,1380723.015,,,,,,,,,,Current Penalty,"$8,335",$0,$0,$0,$0,"$8,335",1380723.015
279,1380723.015,02/25/2019,728900,NE,Complaint,Partial,,445110,1,Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1380723.015,728900,02/25/2019,"Kroger Company
			   17370 Lakeside Hills PlazaOmaha, NE 68130","1014 Vine St., Cincinnati, OH 45202",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/25/2019,L,07/18/2019,1380723.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1380723.015
280,1381283.015,02/21/2019,452110,KY,Referral,Partial,5411.0,445110,4,60566 - Kroger Limited Partnership I Dba Kroger Store 763,Kroger,2012-12-31,2022-12-31,OPEN,1381283.015,452110,02/21/2019,"60566 - Kroger Limited Partnership I Dba Kroger Store 763
			   520 N. 35th St.Louisville, KY 40212","520 N. 35th St., Louisville, KY 40212",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,04/03/2019,,,1381283.015,,,,,,,,,,Initial Violations,3,,,1,,4,1381283.015
281,1381283.015,02/21/2019,452110,KY,Referral,Partial,5411.0,445110,4,60566 - Kroger Limited Partnership I Dba Kroger Store 763,Kroger,2012-12-31,2022-12-31,OPEN,1381283.015,452110,02/21/2019,"60566 - Kroger Limited Partnership I Dba Kroger Store 763
			   520 N. 35th St.Louisville, KY 40212","520 N. 35th St., Louisville, KY 40212",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,04/03/2019,,,1381283.015,,,,,,,,,,Current Violations,3,,,1,,4,1381283.015
282,1381283.015,02/21/2019,452110,KY,Referral,Partial,5411.0,445110,4,60566 - Kroger Limited Partnership I Dba Kroger Store 763,Kroger,2012-12-31,2022-12-31,OPEN,1381283.015,452110,02/21/2019,"60566 - Kroger Limited Partnership I Dba Kroger Store 763
			   520 N. 35th St.Louisville, KY 40212","520 N. 35th St., Louisville, KY 40212",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,04/03/2019,,,1381283.015,,,,,,,,,,Initial Penalty,"$15,500",$0,$0,$0,$0,"$15,500",1381283.015
283,1381283.015,02/21/2019,452110,KY,Referral,Partial,5411.0,445110,4,60566 - Kroger Limited Partnership I Dba Kroger Store 763,Kroger,2012-12-31,2022-12-31,OPEN,1381283.015,452110,02/21/2019,"60566 - Kroger Limited Partnership I Dba Kroger Store 763
			   520 N. 35th St.Louisville, KY 40212","520 N. 35th St., Louisville, KY 40212",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,04/03/2019,,,1381283.015,,,,,,,,,,Current Penalty,"$15,500",$0,$0,$0,$0,"$15,500",1381283.015
284,1381283.015,02/21/2019,452110,KY,Referral,Partial,5411.0,445110,4,60566 - Kroger Limited Partnership I Dba Kroger Store 763,Kroger,2012-12-31,2022-12-31,OPEN,1381283.015,452110,02/21/2019,"60566 - Kroger Limited Partnership I Dba Kroger Store 763
			   520 N. 35th St.Louisville, KY 40212","520 N. 35th St., Louisville, KY 40212",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,04/03/2019,,,1381283.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1381283.015
285,1374129.015,01/17/2019,355118,VA,Complaint,Partial,,445110,2,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1374129.015,355118,01/17/2019,"Kroger
			   7223 Williamson RoadRoanoke, VA 24019","7223 Williamson Road, Roanoke, VA 24019",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/17/2019,,03/22/2019,1374129.015,,,,,,,,,,Initial Violations,1,,,1,,2,1374129.015
286,1374129.015,01/17/2019,355118,VA,Complaint,Partial,,445110,2,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1374129.015,355118,01/17/2019,"Kroger
			   7223 Williamson RoadRoanoke, VA 24019","7223 Williamson Road, Roanoke, VA 24019",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/17/2019,,03/22/2019,1374129.015,,,,,,,,,,Current Violations,,,,2,,2,1374129.015
287,1374129.015,01/17/2019,355118,VA,Complaint,Partial,,445110,2,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1374129.015,355118,01/17/2019,"Kroger
			   7223 Williamson RoadRoanoke, VA 24019","7223 Williamson Road, Roanoke, VA 24019",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/17/2019,,03/22/2019,1374129.015,,,,,,,,,,Initial Penalty,"$5,755",$0,$0,$0,$0,"$5,755",1374129.015
288,1374129.015,01/17/2019,355118,VA,Complaint,Partial,,445110,2,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1374129.015,355118,01/17/2019,"Kroger
			   7223 Williamson RoadRoanoke, VA 24019","7223 Williamson Road, Roanoke, VA 24019",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/17/2019,,03/22/2019,1374129.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$4,029",$0,"$4,029",1374129.015
289,1374129.015,01/17/2019,355118,VA,Complaint,Partial,,445110,2,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1374129.015,355118,01/17/2019,"Kroger
			   7223 Williamson RoadRoanoke, VA 24019","7223 Williamson Road, Roanoke, VA 24019",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/17/2019,,03/22/2019,1374129.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1374129.015
290,1370084.015,01/10/2019,551800,IN,Complaint,Partial,5411.0,445110,4,109287 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1370084.015,551800,01/10/2019,"109287 - Kroger
			   1034 State Road 229 NorthBatesville, IN 47006","1034 State Road 229 North, Batesville, IN 47006",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/22/2019,,04/12/2019,1370084.015,,,,,,,,,,Initial Violations,4,,,,,4,1370084.015
291,1370084.015,01/10/2019,551800,IN,Complaint,Partial,5411.0,445110,4,109287 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1370084.015,551800,01/10/2019,"109287 - Kroger
			   1034 State Road 229 NorthBatesville, IN 47006","1034 State Road 229 North, Batesville, IN 47006",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/22/2019,,04/12/2019,1370084.015,,,,,,,,,,Current Violations,4,,,,,4,1370084.015
292,1370084.015,01/10/2019,551800,IN,Complaint,Partial,5411.0,445110,4,109287 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1370084.015,551800,01/10/2019,"109287 - Kroger
			   1034 State Road 229 NorthBatesville, IN 47006","1034 State Road 229 North, Batesville, IN 47006",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/22/2019,,04/12/2019,1370084.015,,,,,,,,,,Initial Penalty,"$11,000",$0,$0,$0,$0,"$11,000",1370084.015
293,1370084.015,01/10/2019,551800,IN,Complaint,Partial,5411.0,445110,4,109287 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1370084.015,551800,01/10/2019,"109287 - Kroger
			   1034 State Road 229 NorthBatesville, IN 47006","1034 State Road 229 North, Batesville, IN 47006",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,01/22/2019,,04/12/2019,1370084.015,,,,,,,,,,Current Penalty,"$11,000",$0,$0,$0,$0,"$11,000",1370084.015
