,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
478,1429571.015,09/09/2019,950612,CA,Fat/Cat,Partial,,452111,1,"Walmart, Inc. Store #2119",Walmart,2012-12-31,2022-12-31,CLOSED,1429571.015,950612,09/09/2019,"Walmart, Inc. Store #2119
			   301 Ranch Dr.Milpitas, CA 95035",702 Sw 8th St. Mail Stop,NonUnion,,452111/Department Stores (except Discount Department Stores),Fat/Cat,Partial,N,Private,Safety,03/02/2020,,04/18/2022,1429571.015,119685.015,09/05/2019,Employee Is Found Unresponsive By Customer Within Store And,Ca Fremont District Office, ,"At 7:33 a.m. on September 5, 2019, an employee was cleaning the floors within a store and found unresponsive on the floor by a customer.  The employee sustained blunt force head injuries and is killed.","blunt force trauma, head, unconsciousness, unresponsive",,,Current Penalty,$0,$0,"$10,000",$0,$0,"$10,000",1429571.015
479,1429571.015,09/09/2019,950612,CA,Fat/Cat,Partial,,452111,1,"Walmart, Inc. Store #2119",Walmart,2012-12-31,2022-12-31,CLOSED,1429571.015,950612,09/09/2019,"Walmart, Inc. Store #2119
			   301 Ranch Dr.Milpitas, CA 95035",702 Sw 8th St. Mail Stop,NonUnion,,452111/Department Stores (except Discount Department Stores),Fat/Cat,Partial,N,Private,Safety,03/02/2020,,04/18/2022,1429571.015,119685.015,09/05/2019,Employee Is Found Unresponsive By Customer Within Store And,Ca Fremont District Office, ,"At 7:33 a.m. on September 5, 2019, an employee was cleaning the floors within a store and found unresponsive on the floor by a customer.  The employee sustained blunt force head injuries and is killed.","blunt force trauma, head, unconsciousness, unresponsive",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1429571.015
480,1425251.015,08/20/2019,950662,CA,Planned,Complete,,493110,8,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1425251.015,950662,08/20/2019,"Walmart Inc.
			   21101 Johnson Rd.Apple Valley, CA 92307","21101 Johnson Rd., Apple Valley, CA 92307",NonUnion,,493110/General Warehousing and Storage,Planned,Complete,N,Private,Safety,12/19/2019,P,06/29/2022,1425251.015,,,,,,,,,,Initial Violations,1,,,7,,8,1425251.015
481,1425251.015,08/20/2019,950662,CA,Planned,Complete,,493110,8,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1425251.015,950662,08/20/2019,"Walmart Inc.
			   21101 Johnson Rd.Apple Valley, CA 92307","21101 Johnson Rd., Apple Valley, CA 92307",NonUnion,,493110/General Warehousing and Storage,Planned,Complete,N,Private,Safety,12/19/2019,P,06/29/2022,1425251.015,,,,,,,,,,Current Violations,,,,8,,8,1425251.015
482,1425251.015,08/20/2019,950662,CA,Planned,Complete,,493110,8,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1425251.015,950662,08/20/2019,"Walmart Inc.
			   21101 Johnson Rd.Apple Valley, CA 92307","21101 Johnson Rd., Apple Valley, CA 92307",NonUnion,,493110/General Warehousing and Storage,Planned,Complete,N,Private,Safety,12/19/2019,P,06/29/2022,1425251.015,,,,,,,,,,Initial Penalty,"$5,400",$0,$0,"$3,100",$0,"$8,500",1425251.015
483,1425251.015,08/20/2019,950662,CA,Planned,Complete,,493110,8,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1425251.015,950662,08/20/2019,"Walmart Inc.
			   21101 Johnson Rd.Apple Valley, CA 92307","21101 Johnson Rd., Apple Valley, CA 92307",NonUnion,,493110/General Warehousing and Storage,Planned,Complete,N,Private,Safety,12/19/2019,P,06/29/2022,1425251.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$7,450",$0,"$7,450",1425251.015
484,1425251.015,08/20/2019,950662,CA,Planned,Complete,,493110,8,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1425251.015,950662,08/20/2019,"Walmart Inc.
			   21101 Johnson Rd.Apple Valley, CA 92307","21101 Johnson Rd., Apple Valley, CA 92307",NonUnion,,493110/General Warehousing and Storage,Planned,Complete,N,Private,Safety,12/19/2019,P,06/29/2022,1425251.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1425251.015
485,1424705.015,08/20/2019,419400,MS,Complaint,Partial,,452910,1,Walmart Supercenter # 3060,Walmart,2012-12-31,2022-12-31,CLOSED,1424705.015,419400,08/20/2019,"Walmart Supercenter # 3060
			   2129 Grand AveYazoo City, MS 39194","702 Sw 8th St. Mail Stop 0505, Bentonville, AR 72716",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,08/20/2019,,01/10/2020,1424705.015,,,,,,,,,,Initial Violations,,,,1,,1,1424705.015
486,1424705.015,08/20/2019,419400,MS,Complaint,Partial,,452910,1,Walmart Supercenter # 3060,Walmart,2012-12-31,2022-12-31,CLOSED,1424705.015,419400,08/20/2019,"Walmart Supercenter # 3060
			   2129 Grand AveYazoo City, MS 39194","702 Sw 8th St. Mail Stop 0505, Bentonville, AR 72716",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,08/20/2019,,01/10/2020,1424705.015,,,,,,,,,,Current Violations,,,,1,,1,1424705.015
487,1424705.015,08/20/2019,419400,MS,Complaint,Partial,,452910,1,Walmart Supercenter # 3060,Walmart,2012-12-31,2022-12-31,CLOSED,1424705.015,419400,08/20/2019,"Walmart Supercenter # 3060
			   2129 Grand AveYazoo City, MS 39194","702 Sw 8th St. Mail Stop 0505, Bentonville, AR 72716",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,08/20/2019,,01/10/2020,1424705.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1424705.015
488,1424705.015,08/20/2019,419400,MS,Complaint,Partial,,452910,1,Walmart Supercenter # 3060,Walmart,2012-12-31,2022-12-31,CLOSED,1424705.015,419400,08/20/2019,"Walmart Supercenter # 3060
			   2129 Grand AveYazoo City, MS 39194","702 Sw 8th St. Mail Stop 0505, Bentonville, AR 72716",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,08/20/2019,,01/10/2020,1424705.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1424705.015
489,1424705.015,08/20/2019,419400,MS,Complaint,Partial,,452910,1,Walmart Supercenter # 3060,Walmart,2012-12-31,2022-12-31,CLOSED,1424705.015,419400,08/20/2019,"Walmart Supercenter # 3060
			   2129 Grand AveYazoo City, MS 39194","702 Sw 8th St. Mail Stop 0505, Bentonville, AR 72716",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,08/20/2019,,01/10/2020,1424705.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1424705.015
490,1417541.015,07/31/2019,418600,AL,Complaint,Partial,,452990,1,Walmart Store #4407,Walmart,2012-12-31,2022-12-31,CLOSED,1417541.015,418600,07/31/2019,"Walmart Store #4407
			   10710 Chantilly PkwyMontgomery, AL 36117","10710 Chantilly Pkwy, Montgomery, AL 36117",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/01/2019,,02/03/2020,1417541.015,,,,,,,,,,Initial Violations,,,,1,,1,1417541.015
491,1417541.015,07/31/2019,418600,AL,Complaint,Partial,,452990,1,Walmart Store #4407,Walmart,2012-12-31,2022-12-31,CLOSED,1417541.015,418600,07/31/2019,"Walmart Store #4407
			   10710 Chantilly PkwyMontgomery, AL 36117","10710 Chantilly Pkwy, Montgomery, AL 36117",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/01/2019,,02/03/2020,1417541.015,,,,,,,,,,Current Violations,,,,1,,1,1417541.015
492,1417541.015,07/31/2019,418600,AL,Complaint,Partial,,452990,1,Walmart Store #4407,Walmart,2012-12-31,2022-12-31,CLOSED,1417541.015,418600,07/31/2019,"Walmart Store #4407
			   10710 Chantilly PkwyMontgomery, AL 36117","10710 Chantilly Pkwy, Montgomery, AL 36117",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/01/2019,,02/03/2020,1417541.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1417541.015
493,1417541.015,07/31/2019,418600,AL,Complaint,Partial,,452990,1,Walmart Store #4407,Walmart,2012-12-31,2022-12-31,CLOSED,1417541.015,418600,07/31/2019,"Walmart Store #4407
			   10710 Chantilly PkwyMontgomery, AL 36117","10710 Chantilly Pkwy, Montgomery, AL 36117",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/01/2019,,02/03/2020,1417541.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1417541.015
494,1417541.015,07/31/2019,418600,AL,Complaint,Partial,,452990,1,Walmart Store #4407,Walmart,2012-12-31,2022-12-31,CLOSED,1417541.015,418600,07/31/2019,"Walmart Store #4407
			   10710 Chantilly PkwyMontgomery, AL 36117","10710 Chantilly Pkwy, Montgomery, AL 36117",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/01/2019,,02/03/2020,1417541.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1417541.015
495,1419264.015,07/30/2019,522000,OH,Referral,Partial,,493110,1,Walmart Storage And Distribution Center,Walmart,2012-12-31,2022-12-31,CLOSED,1419264.015,522000,07/30/2019,"Walmart Storage And Distribution Center
			   1400 Old Chillicothe RoadWashington Court House, OH 43160","1400 Old Chillicothe Road, Washington Court House, OH 43160",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,07/30/2019,L,02/22/2021,1419264.015,118425.015,07/23/2019,Employee Lacerates Hip When Caught Between Piv And Rack,Cincinnati, ,"At 11:15 a.m. on July 23, 2019, an employee was operating a Reach Rider Powered Industrial Vehicle (PIV) storing material in a warehouse storage facility. The e mployee was turning around in an aisle after dropping off a pallet when she caug ht her left buttock between the rack and the PIV. The employee lacerated her lef t hip and was hospitalized.","aisle, buttocks, caught between, driver, driving, equipment operator, forklift, hip, industrial truck, laceration, material handling, off loading, powered industrial vehicle, stand-up forklift, stand-up operator, st",,,Initial Violations,1,,,,,1,1419264.015
496,1419264.015,07/30/2019,522000,OH,Referral,Partial,,493110,1,Walmart Storage And Distribution Center,Walmart,2012-12-31,2022-12-31,CLOSED,1419264.015,522000,07/30/2019,"Walmart Storage And Distribution Center
			   1400 Old Chillicothe RoadWashington Court House, OH 43160","1400 Old Chillicothe Road, Washington Court House, OH 43160",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,07/30/2019,L,02/22/2021,1419264.015,118425.015,07/23/2019,Employee Lacerates Hip When Caught Between Piv And Rack,Cincinnati, ,"At 11:15 a.m. on July 23, 2019, an employee was operating a Reach Rider Powered Industrial Vehicle (PIV) storing material in a warehouse storage facility. The e mployee was turning around in an aisle after dropping off a pallet when she caug ht her left buttock between the rack and the PIV. The employee lacerated her lef t hip and was hospitalized.","aisle, buttocks, caught between, driver, driving, equipment operator, forklift, hip, industrial truck, laceration, material handling, off loading, powered industrial vehicle, stand-up forklift, stand-up operator, st",,,Current Violations,1,,,,,1,1419264.015
497,1419264.015,07/30/2019,522000,OH,Referral,Partial,,493110,1,Walmart Storage And Distribution Center,Walmart,2012-12-31,2022-12-31,CLOSED,1419264.015,522000,07/30/2019,"Walmart Storage And Distribution Center
			   1400 Old Chillicothe RoadWashington Court House, OH 43160","1400 Old Chillicothe Road, Washington Court House, OH 43160",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,07/30/2019,L,02/22/2021,1419264.015,118425.015,07/23/2019,Employee Lacerates Hip When Caught Between Piv And Rack,Cincinnati, ,"At 11:15 a.m. on July 23, 2019, an employee was operating a Reach Rider Powered Industrial Vehicle (PIV) storing material in a warehouse storage facility. The e mployee was turning around in an aisle after dropping off a pallet when she caug ht her left buttock between the rack and the PIV. The employee lacerated her lef t hip and was hospitalized.","aisle, buttocks, caught between, driver, driving, equipment operator, forklift, hip, industrial truck, laceration, material handling, off loading, powered industrial vehicle, stand-up forklift, stand-up operator, st",,,Initial Penalty,"$11,366",$0,$0,$0,$0,"$11,366",1419264.015
498,1419264.015,07/30/2019,522000,OH,Referral,Partial,,493110,1,Walmart Storage And Distribution Center,Walmart,2012-12-31,2022-12-31,CLOSED,1419264.015,522000,07/30/2019,"Walmart Storage And Distribution Center
			   1400 Old Chillicothe RoadWashington Court House, OH 43160","1400 Old Chillicothe Road, Washington Court House, OH 43160",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,07/30/2019,L,02/22/2021,1419264.015,118425.015,07/23/2019,Employee Lacerates Hip When Caught Between Piv And Rack,Cincinnati, ,"At 11:15 a.m. on July 23, 2019, an employee was operating a Reach Rider Powered Industrial Vehicle (PIV) storing material in a warehouse storage facility. The e mployee was turning around in an aisle after dropping off a pallet when she caug ht her left buttock between the rack and the PIV. The employee lacerated her lef t hip and was hospitalized.","aisle, buttocks, caught between, driver, driving, equipment operator, forklift, hip, industrial truck, laceration, material handling, off loading, powered industrial vehicle, stand-up forklift, stand-up operator, st",,,Current Penalty,"$7,500",$0,$0,$0,$0,"$7,500",1419264.015
499,1419264.015,07/30/2019,522000,OH,Referral,Partial,,493110,1,Walmart Storage And Distribution Center,Walmart,2012-12-31,2022-12-31,CLOSED,1419264.015,522000,07/30/2019,"Walmart Storage And Distribution Center
			   1400 Old Chillicothe RoadWashington Court House, OH 43160","1400 Old Chillicothe Road, Washington Court House, OH 43160",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,07/30/2019,L,02/22/2021,1419264.015,118425.015,07/23/2019,Employee Lacerates Hip When Caught Between Piv And Rack,Cincinnati, ,"At 11:15 a.m. on July 23, 2019, an employee was operating a Reach Rider Powered Industrial Vehicle (PIV) storing material in a warehouse storage facility. The e mployee was turning around in an aisle after dropping off a pallet when she caug ht her left buttock between the rack and the PIV. The employee lacerated her lef t hip and was hospitalized.","aisle, buttocks, caught between, driver, driving, equipment operator, forklift, hip, industrial truck, laceration, material handling, off loading, powered industrial vehicle, stand-up forklift, stand-up operator, st",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1419264.015
500,1420674.015,07/29/2019,854910,UT,Referral,Partial,,493110,1,Walmart Distribution Center #7026,Walmart,2012-12-31,2022-12-31,CLOSED,1420674.015,854910,07/29/2019,"Walmart Distribution Center #7026
			   929 N Sr 138Grantsville, UT 84029","929 N Sr 138, Grantsville, UT 84029",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,Y,Private,Safety,09/20/2019,N,03/01/2021,1420674.015,,,,,,,,,,Initial Violations,1,,,,,1,1420674.015
501,1420674.015,07/29/2019,854910,UT,Referral,Partial,,493110,1,Walmart Distribution Center #7026,Walmart,2012-12-31,2022-12-31,CLOSED,1420674.015,854910,07/29/2019,"Walmart Distribution Center #7026
			   929 N Sr 138Grantsville, UT 84029","929 N Sr 138, Grantsville, UT 84029",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,Y,Private,Safety,09/20/2019,N,03/01/2021,1420674.015,,,,,,,,,,Current Violations,1,,,,,1,1420674.015
502,1420674.015,07/29/2019,854910,UT,Referral,Partial,,493110,1,Walmart Distribution Center #7026,Walmart,2012-12-31,2022-12-31,CLOSED,1420674.015,854910,07/29/2019,"Walmart Distribution Center #7026
			   929 N Sr 138Grantsville, UT 84029","929 N Sr 138, Grantsville, UT 84029",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,Y,Private,Safety,09/20/2019,N,03/01/2021,1420674.015,,,,,,,,,,Initial Penalty,"$1,800",$0,$0,$0,$0,"$1,800",1420674.015
503,1420674.015,07/29/2019,854910,UT,Referral,Partial,,493110,1,Walmart Distribution Center #7026,Walmart,2012-12-31,2022-12-31,CLOSED,1420674.015,854910,07/29/2019,"Walmart Distribution Center #7026
			   929 N Sr 138Grantsville, UT 84029","929 N Sr 138, Grantsville, UT 84029",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,Y,Private,Safety,09/20/2019,N,03/01/2021,1420674.015,,,,,,,,,,Current Penalty,"$1,800",$0,$0,$0,$0,"$1,800",1420674.015
504,1420674.015,07/29/2019,854910,UT,Referral,Partial,,493110,1,Walmart Distribution Center #7026,Walmart,2012-12-31,2022-12-31,CLOSED,1420674.015,854910,07/29/2019,"Walmart Distribution Center #7026
			   929 N Sr 138Grantsville, UT 84029","929 N Sr 138, Grantsville, UT 84029",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,Y,Private,Safety,09/20/2019,N,03/01/2021,1420674.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1420674.015
505,1411676.015,06/27/2019,626700,TX,Referral,Partial,,452112,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1411676.015,626700,06/27/2019,"Walmart
			   4145 Dowlen RoadBeaumont, TX 77706","4145 Dowlen Road, Beaumont, TX 77706",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,06/27/2019,,10/21/2019,1411676.015,117496.015,06/22/2019,Employee Incurs Concussion In Fall From Mobile Ladder Stand,Houston South, ,"At 12:15 p.m. on June 22, 2019, an employee was using a mobile stand ladder to p ull a lawn mower box when the box handle ripped open. The employee lost his bala nce and fell backward from the ladder approximately 4 feet to the ground. The em ployee incurred head and brain injuries and was hospitalized.","blunt force, blunt force trauma, brain, concussion, fall, fall protection, head, ladder, lost balance, lost control, malfunction, metal ladder, pulling, rip, struck against",,,Initial Violations,1,,,,,1,1411676.015
506,1411676.015,06/27/2019,626700,TX,Referral,Partial,,452112,1,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,1411676.015,626700,06/27/2019,"Walmart
			   4145 Dowlen RoadBeaumont, TX 77706","4145 Dowlen Road, Beaumont, TX 77706",NonUnion,,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,06/27/2019,,10/21/2019,1411676.015,117496.015,06/22/2019,Employee Incurs Concussion In Fall From Mobile Ladder Stand,Houston South, ,"At 12:15 p.m. on June 22, 2019, an employee was using a mobile stand ladder to p ull a lawn mower box when the box handle ripped open. The employee lost his bala nce and fell backward from the ladder approximately 4 feet to the ground. The em ployee incurred head and brain injuries and was hospitalized.","blunt force, blunt force trauma, brain, concussion, fall, fall protection, head, ladder, lost balance, lost control, malfunction, metal ladder, pulling, rip, struck against",,,Current Violations,,,,1,,1,1411676.015
