Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
242,317167542.0,06/27/2013,355111,VA,Accident,Partial,5399.0,452910,1,Walmart Store #3869,Walmart,2012-12-19,2022-12-19,ERROR,317167542.0,355111,06/27/2013,"Walmart Store #3869
			   1504 N. Parham RoadRichmond, VA 23229",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Accident,Partial,N,Private,Safety,11/14/2013,,01/06/2014,317167542.0,200923084.0,06/25/2013,Employee Dies From Possible Heart Attack,Virginia Safety 1, ,"At approximately 11:00 p.m. on June 25, 2013, Employee #1 was working in the dry goods area, Department Number 92. An unnamed shopper and assistant store manager found him lying on the floor and unresponsive. Emergency medical personnel were summoned. They arrived and transported him to the hospital, where he was declared deceased. There were no external signs of injury found on him. The employer tentatively listed him as have experiencing a heart attack until completion of the autopsy.","cardiovasc system, unconsciousness, cardiovasc disease",,Safety-Manufacturing,Current Penalty,$0,$0,$0,$500,$0,$500,317167542.0
243,913231.015,06/20/2013,728900,NE,Planned,Complete,,452910,3,Walmart Associates Inc.,Walmart,2012-12-19,2022-12-19,CLOSED,913231.015,728900,06/20/2013,"Walmart Associates Inc.
			   3803 Osborne Dr. W.Hastings, NE 68901","3803 Osborne Dr. W., Hastings, NE 68901",NonUnion,,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Health,06/20/2013,P,08/23/2013,913231.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$6,600",$0,"$6,600",913231.015
244,317004091.0,03/21/2013,454510,SC,Complaint,Partial,5311.0,452111,1,Walmart 1035,Walmart,2012-12-19,2022-12-19,ERROR,317004091.0,454510,03/21/2013,"Walmart 1035
			   141 Dorman Center DriveSpartanburg, SC 29301",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/21/2013,,07/24/2013,317004091.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$625,$0,$0,$0,$0,$625,317004091.0
245,316774884.0,03/18/2013,653510,NM,Referral,Partial,5311.0,452112,2,Walmart Store 5166,Walmart,2012-12-19,2022-12-19,ERROR,316774884.0,653510,03/18/2013,"Walmart Store 5166
			   1021 E. Pine StreetDeming, NM 88030",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,03/18/2013,,06/20/2013,316774884.0,,,,,,,,,,Current Penalty,"$4,500",$0,$0,$0,$0,"$4,500",316774884.0
246,316867464.0,03/15/2013,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #4239,Walmart,2012-12-19,2022-12-19,ERROR,316867464.0,953210,03/15/2013,"Walmart Supercenter #4239
			   250 Vista Knoll ParkwayReno, NV 89506",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,03/15/2013,,05/10/2013,316867464.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,"$1,000",$0,"$1,000",316867464.0
247,895559.015,03/14/2013,522500,OH,Complaint,Partial,,453998,3,Walmart,Walmart,2012-12-19,2022-12-19,CLOSED,895559.015,522500,03/14/2013,"Walmart
			   100 Walmart DriveJackson, OH 45640","100 Walmart Drive, Jackson, OH 45640",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,03/14/2013,,02/13/2014,895559.015,,,,,,,,,,Current Penalty,"$6,600",$0,"$7,000","$4,400",$0,"$18,000",895559.015
248,892560.015,02/28/2013,215800,NY,Complaint,Complete,,493110,3,Walmart Distribution Center 6038,Walmart,2012-12-19,2022-12-19,CLOSED,892560.015,215800,02/28/2013,"Walmart Distribution Center 6038
			   8827 Old River RoadMarcy, NY 13403","8827 Old River Road, Marcy, NY 13403",NonUnion,,493110/General Warehousing and Storage,Complaint,Complete,N,Private,Safety,04/03/2013,L,11/18/2013,892560.015,,,,,,,,,,Current Penalty,"$4,800",$0,$0,$0,$0,"$4,800",892560.015
249,891104.015,02/13/2013,627510,TX,Complaint,Partial,,452910,1,Walmart Supercenter #755,Walmart,2012-12-19,2022-12-19,CLOSED,891104.015,627510,02/13/2013,"Walmart Supercenter #755
			   4610 S CoulterAmarillo, TX 79119","4610 S Coulter, Amarillo, TX 79119",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,02/14/2013,,08/28/2013,891104.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,000",$0,"$3,000",891104.015
250,316972272.0,02/13/2013,355111,VA,Planned,Partial,5311.0,452112,1,Walmart Supercenter #1524,Walmart,2012-12-19,2022-12-19,ERROR,316972272.0,355111,02/13/2013,"Walmart Supercenter #1524
			   12000 Iron Bridge RoadChester, VA 23831",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/13/2013,L,04/04/2013,316972272.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,593",$0,$0,$0,$0,"$1,593",316972272.0
251,315408211.0,02/08/2013,552652,MI,Planned,Complete,5311.0,452112,2,Walmart Stores Inc,Walmart,2012-12-19,2022-12-19,ERROR,315408211.0,552652,02/08/2013,"Walmart Stores Inc
			   950 Edelweiss PkwyGaylord, MI 49735",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/11/2013,S,04/17/2013,315408211.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315408211.0
252,316827617.0,11/27/2012,453730,NC,Planned,Complete,5311.0,452910,3,"Walmart, Inc. - Store 1385",Walmart,2010-01-01,2012-12-18,ERROR,316827617.0,453730,11/27/2012,"Walmart, Inc. - Store 1385
			   3000 E. Franklin Blvd.Gastonia, NC 28056",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,11/27/2012,,01/03/2013,316827617.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,316827617.0
253,316604156.0,11/14/2012,257220,PR,Referral,Partial,5399.0,452910,2,Walmart Puerto Rico Inc Dba Sam'S Club,Walmart,2010-01-01,2012-12-18,ERROR,316604156.0,257220,11/14/2012,"Walmart Puerto Rico Inc Dba Sam'S Club
			   Ave Munoz Marin Plaza Centro Mall IiCaguas, PR 00725","Po Box 4952 Suite 242, Caguas, PR 00725",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,12/04/2012,,06/28/2013,316604156.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,316604156.0
254,316734193.0,11/06/2012,950612,CA,Accident,Partial,5399.0,452910,1,Walmart #4488,Walmart,2010-01-01,2012-12-18,ERROR,316734193.0,950612,11/06/2012,"Walmart #4488
			   150 Beach Rd.Marina, CA 93933",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Accident,Partial,N,Private,Safety,12/10/2012,,08/28/2013,316734193.0,202653812.0,10/27/2012,Employee Injured Falling From A Steel Frame,Ca Fremont District Office, ,"At approximately 1:30 p.m. on October 27, 2012, an incident occurred at a local area department store injuring Employee #1. Employee #1 sustained a head laceration and broken vertibrea while working atop a rack and fell 8 ft to the ground when the rack broke. Employee #1 was taken to a local hospital where he remained for 24 hours.","fracture, head, health care facility, back, laceration, fall, scaffold",,,Current Penalty,$0,$0,$0,$0,$0,$0,316734193.0
255,752121.015,11/05/2012,317900,PA,Complaint,Partial,,452111,1,Walmart,Walmart,2010-01-01,2012-12-18,CLOSED,752121.015,317900,11/05/2012,"Walmart
			   2101 Blair Mill RoadWillow Grove, PA 19090","2101 Blair Mill Road, Willow Grove, PA 19090",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,11/05/2012,,01/28/2013,752121.015,,,,,,,,,,Current Penalty,"$1,626",$0,$0,$0,$0,"$1,626",752121.015
256,315319731.0,10/25/2012,950614,CA,Complaint,Partial,5999.0,453998,1,Walmart Store #5434,Walmart,2010-01-01,2012-12-18,ERROR,315319731.0,950614,10/25/2012,"Walmart Store #5434
			   15555 Hesperian BlvdSan Leandro, CA 94579",", ,  00000",NonUnion,5999.0,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,01/04/2013,,09/12/2013,315319731.0,,,,,,,,,,Current Penalty,$0,$0,$0,$750,$0,$750,315319731.0
257,314223884.0,10/10/2012,155010,VT,Complaint,Partial,5311.0,452112,1,Walmart Store # 2224,Walmart,2010-01-01,2012-12-18,ERROR,314223884.0,155010,10/10/2012,"Walmart Store # 2224
			   19 Harvest LaneWilliston, VT 05495","P.O. Box 1550, Williston, VT 05495",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/10/2012,,01/04/2013,314223884.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$800,$0,$0,$0,$0,$800,314223884.0
258,314999137.0,08/20/2012,950624,CA,Complaint,Partial,5311.0,452111,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,314999137.0,950624,08/20/2012,"Walmart
			   2350 W Kettleman LaneLodi, CA 95242",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Health,08/25/2012,,12/03/2012,314999137.0,,,,,,,,,,Current Penalty,$0,$0,$0,$180,$0,$180,314999137.0
259,316586700.0,08/15/2012,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #2617,Walmart,2010-01-01,2012-12-18,ERROR,316586700.0,953210,08/15/2012,"Walmart Supercenter #2617
			   3010 Potato RoadWinnemucca, NV 89445",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,08/16/2012,,09/26/2012,316586700.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,316586700.0
260,316572700.0,07/11/2012,453730,NC,Planned,Complete,5311.0,452112,2,Walmart Inc. Dba Walmart Supercenter - 4224,Walmart,2010-01-01,2012-12-18,ERROR,316572700.0,453730,07/11/2012,"Walmart Inc. Dba Walmart Supercenter - 4224
			   201 Zelkova Court NwConover, NC 28613",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,07/11/2012,,10/12/2012,316572700.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$488,$0,$488,316572700.0
261,654839.015,07/10/2012,111500,CT,Complaint,Partial,,452990,2,Walmart Store #2232,Walmart,2010-01-01,2012-12-18,CLOSED,654839.015,111500,07/10/2012,"Walmart Store #2232
			   120 Commercial PkwyBranford, CT 06405","120 Commercial Pkwy, Branford, CT 06405",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/10/2012,L,01/22/2013,654839.015,,,,,,,,,,Current Penalty,"$3,300",$0,$0,$0,$0,"$3,300",654839.015
262,312075880.0,06/15/2012,552652,MI,Complaint,Partial,5311.0,452111,2,Walmart Supercenter Store #2559,Walmart,2010-01-01,2012-12-18,ERROR,312075880.0,552652,06/15/2012,"Walmart Supercenter Store #2559
			   33201 Van Dyke AveSterling Heights, MI 48312",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,06/21/2012,,01/28/2013,312075880.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$2,450",$0,$0,$0,$0,"$2,450",312075880.0
263,460213.015,06/07/2012,111100,ME,Complaint,Partial,,452112,1,Walmart Stores Inc. #2202,Walmart,2010-01-01,2012-12-18,CLOSED,460213.015,111100,06/07/2012,"Walmart Stores Inc. #2202
			   30 Landing RoadWindham, ME 04062","30 Landing Road, Windham, ME 04062",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,06/07/2012,,09/04/2012,460213.015,,,,,,,,,,Current Penalty,"$3,000",$0,$0,$0,$0,"$3,000",460213.015
264,314577446.0,05/21/2012,950621,CA,Complaint,Partial,5311.0,452112,1,Walmart Store #1616,Walmart,2010-01-01,2012-12-18,ERROR,314577446.0,950621,05/21/2012,"Walmart Store #1616
			   2900 Main StSusanville, CA 96130",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,06/08/2012,,09/10/2012,314577446.0,,,,,,,,,,Current Penalty,$0,$0,$0,$465,$0,$465,314577446.0
265,316250810.0,04/27/2012,1055320,WA,Referral,Complete,5311.0,452111,2,Walmart Stores Inc #5073,Walmart,2010-01-01,2012-12-18,ERROR,316250810.0,1055320,04/27/2012,"Walmart Stores Inc #5073
			   17432 Se 270th PlCovington, WA 98042","922 W Walnut St Ste A, Rogers, AR 72756",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Referral,Complete,N,Private,Safety,05/31/2012,,07/25/2012,316250810.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,316250810.0
266,314829417.0,04/26/2012,950643,CA,Complaint,Partial,5731.0,443112,3,Walmart Supercenter,Walmart,2010-01-01,2012-12-18,ERROR,314829417.0,950643,04/26/2012,"Walmart Supercenter
			   40130 10th St. WestPalmdale, CA 93551",", ,  00000",NonUnion,5731.0,"443112/ Radio, Television, and Other Electronics Stores",Complaint,Partial,N,Private,Safety,09/24/2012,,11/04/2012,314829417.0,,,,,,,,,,Current Penalty,"$3,375",$0,$0,"$1,120",$0,"$4,495",314829417.0
267,314330556.0,04/19/2012,950622,CA,Complaint,Partial,5411.0,445110,1,Walmart Supercenter,Walmart,2010-01-01,2012-12-18,ERROR,314330556.0,950622,04/19/2012,"Walmart Supercenter
			   1501 Helen Power DriveVacaville, CA 95687",", ,  00000",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,06/27/2012,,09/07/2012,314330556.0,,,,,,,,,,Current Penalty,$0,$0,$0,$420,$0,$420,314330556.0
268,330703.015,04/04/2012,636900,TX,Planned,Partial,,452910,1,Walmart,Walmart,2010-01-01,2012-12-18,CLOSED,330703.015,636900,04/04/2012,"Walmart
			   1341 U S 287 NorthBowie, TX 76230","1341 U S 287 North, Bowie, TX 76230",NonUnion,,452910/Warehouse Clubs and Supercenters,Planned,Partial,N,Private,Safety,04/04/2012,L,01/12/2013,330703.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,000",$0,"$3,000",330703.015
269,316338011.0,03/21/2012,453730,NC,Planned,Complete,5311.0,452910,4,"Walmart, Inc. - Store 5298",Walmart,2010-01-01,2012-12-18,ERROR,316338011.0,453730,03/21/2012,"Walmart, Inc. - Store 5298
			   223 North Myrtle School Rd.Gastonia, NC 28052",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,03/21/2012,,10/12/2012,316338011.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,625",$0,$0,$0,$0,"$1,625",316338011.0
270,316067958.0,02/07/2012,453730,NC,Planned,Complete,5311.0,452910,1,"Walmart Stores, Inc. - Store 948",Walmart,2010-01-01,2012-12-18,ERROR,316067958.0,453730,02/07/2012,"Walmart Stores, Inc. - Store 948
			   2525 Us Hwy. 70 SeHickory, NC 28602",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,02/07/2012,,09/24/2012,316067958.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$480,$0,$0,$0,$0,$480,316067958.0
271,315316901.0,02/06/2012,950614,CA,Complaint,Partial,5311.0,452111,2,Walmart # 5457,Walmart,2010-01-01,2012-12-18,ERROR,315316901.0,950614,02/06/2012,"Walmart # 5457
			   8400 Edgewater DrOakland, CA 94621",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/24/2012,,04/10/2012,315316901.0,,,,,,,,,,Current Penalty,$0,$0,$0,$935,$0,$935,315316901.0
272,312062946.0,01/06/2012,552652,MI,Planned,Complete,5311.0,452112,7,Walmart Store 2567,Walmart,2010-01-01,2012-12-18,ERROR,312062946.0,552652,01/06/2012,"Walmart Store 2567
			   4542 Kenowa AveGrandville, MI 49418",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,01/10/2012,S,06/12/2012,312062946.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$3,850",$0,$0,$0,$0,"$3,850",312062946.0
273,316110717.0,12/28/2011,953210,NV,Referral,Partial,5311.0,452111,1,Walmart Supercenter #3408,Walmart,2010-01-01,2012-12-18,ERROR,316110717.0,953210,12/28/2011,"Walmart Supercenter #3408
			   3200 Market StreetCarson City, NV 89706",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,12/28/2011,,02/22/2012,316110717.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,316110717.0
274,315751826.0,12/20/2011,213100,NY,Referral,Complete,5311.0,452111,1,Walmart Supercenter,Walmart,2010-01-01,2012-12-18,ERROR,315751826.0,213100,12/20/2011,"Walmart Supercenter
			   139 Merchant PlaceCobleskill, NY 12043",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Referral,Complete,N,Private,Safety,12/20/2011,L,12/31/2012,315751826.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$5,000",$0,"$5,000",315751826.0
275,315541631.0,12/13/2011,728500,MO,Complaint,Partial,5399.0,452910,3,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,315541631.0,728500,12/13/2011,"Walmart
			   3001 W BroadwayColumbia, MO 65201",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,12/13/2011,,02/21/2012,315541631.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$3,034",$0,$0,$0,$0,"$3,034",315541631.0
276,315751537.0,12/09/2011,213100,NY,Complaint,Partial,5311.0,452111,2,Walmart Supercenter,Walmart,2010-01-01,2012-12-18,ERROR,315751537.0,213100,12/09/2011,"Walmart Supercenter
			   139 Merchant PlaceCobleskill, NY 12043",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Health,05/04/2012,L,05/03/2013,315751537.0,,,,,,,,,,Current Penalty,"$3,300",$0,$0,"$5,000",$0,"$8,300",315751537.0
277,314570243.0,11/23/2011,950621,CA,Complaint,Partial,5311.0,452111,2,Walmart Inc Store #3712,Walmart,2010-01-01,2012-12-18,ERROR,314570243.0,950621,11/23/2011,"Walmart Inc Store #3712
			   7010 Auburn BlvdCitrus Heights, CA 95621",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,12/29/2011,,04/09/2012,314570243.0,,,,,,,,,,Current Penalty,$0,$0,$0,$560,$0,$560,314570243.0
278,312057896.0,11/22/2011,552652,MI,Complaint,Partial,5311.0,452112,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,312057896.0,552652,11/22/2011,"Walmart
			   51450 Shelby ParkwayShelby Twp, MI 48315",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,01/05/2012,,10/16/2013,312057896.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,$600,$0,$600,312057896.0
279,315827824.0,11/07/2011,355111,VA,Complaint,Partial,5311.0,452111,3,Walmart Store #1730,Walmart,2010-01-01,2012-12-18,ERROR,315827824.0,355111,11/07/2011,"Walmart Store #1730
			   1660 Tappahannock Blvd.Tappahannock, VA 22560",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,11/29/2011,,06/07/2012,315827824.0,,,,,,,,,,Current Penalty,$956,$0,$0,$455,$0,"$1,411",315827824.0
280,314727058.0,11/04/2011,317900,PA,Complaint,Partial,5311.0,452112,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,314727058.0,317900,11/04/2011,"Walmart
			   3926 Linden StreetBethlehem, PA 18020","3926 Linden Street, Bethelehm, PA 18020",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/04/2011,L,03/06/2016,314727058.0,,,,,,,,,,Current Penalty,"$7,000",$0,$0,$0,$0,"$7,000",314727058.0
281,312054901.0,11/01/2011,552652,MI,Planned,Complete,5311.0,452112,1,Walmart Store #2867,Walmart,2010-01-01,2012-12-18,ERROR,312054901.0,552652,11/01/2011,"Walmart Store #2867
			   3225 Towne CentreLansing, MI 48912",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,11/02/2011,S,03/08/2012,312054901.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,312054901.0
282,315817122.0,10/11/2011,317000,PA,Complaint,Partial,5999.0,453998,1,Walmart Store #2830,Walmart,2010-01-01,2012-12-18,ERROR,315817122.0,317000,10/11/2011,"Walmart Store #2830
			   1570 Chester PikeEddystone, PA 19022",", ,  00000",NonUnion,5999.0,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,10/11/2011,,02/29/2012,315817122.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,"$2,700",$0,"$2,700",315817122.0
283,316065879.0,10/04/2011,355112,VA,Complaint,Partial,1542.0,236220,2,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,316065879.0,355112,10/04/2011,"Walmart
			   2601 George Washington Mem HighwayYorktown, VA 23693",", ,  00000",NonUnion,1542.0,236220/Commercial and Institutional Building Construction,Complaint,Partial,N,Private,Safety,10/11/2011,,02/15/2012,316065879.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,316065879.0
284,315918748.0,09/30/2011,953210,NV,Complaint,Partial,5399.0,452910,1,Walmart Supercenter #2453,Walmart,2010-01-01,2012-12-18,ERROR,315918748.0,953210,09/30/2011,"Walmart Supercenter #2453
			   2333 Reno Hwy.Fallon, NV 89406",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,10/05/2011,,12/01/2011,315918748.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,785",$0,$0,$0,$0,"$1,785",315918748.0
285,314726423.0,09/21/2011,317900,PA,Referral,Partial,5399.0,452990,2,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,314726423.0,317900,09/21/2011,"Walmart
			   100 Commerce CircleBristol, PA 19007","100 Commerce Circle, Bristol, PA 19007",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,09/21/2011,,03/20/2012,314726423.0,,,,,,,,,,Current Penalty,"$1,964",$0,$0,$0,$0,"$1,964",314726423.0
286,98356.015,09/01/2011,830600,CO,Complaint,Partial,,452111,4,Walmart Supercenter #3566,Walmart,2010-01-01,2012-12-18,CLOSED,98356.015,830600,09/01/2011,"Walmart Supercenter #3566
			   9400 East Hampden AvenueDenver, CO 80231","9400 East Hampden Avenue, Denver, CO 80231",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,09/20/2011,,11/03/2011,98356.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$5,700",$0,"$5,700",98356.015
287,315502880.0,08/17/2011,213600,NY,Referral,Partial,5311.0,452112,5,Walmart Supercenter Store# 2859,Walmart,2010-01-01,2012-12-18,ERROR,315502880.0,213600,08/17/2011,"Walmart Supercenter Store# 2859
			   2150 Chili AvenueRochester, NY 14624",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Health,01/20/2012,,01/16/2014,315502880.0,,,,,,,,,,Current Penalty,"$35,000",$0,$0,$0,$0,"$35,000",315502880.0
288,315502476.0,08/02/2011,213600,NY,Complaint,Partial,5311.0,452112,12,Walmart Supercenter Store #2859,Walmart,2010-01-01,2012-12-18,ERROR,315502476.0,213600,08/02/2011,"Walmart Supercenter Store #2859
			   2150 Chili AvenueRochester, NY 14624",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,01/20/2012,N,07/28/2014,315502476.0,,,,,,,,,,Current Penalty,"$36,400",$0,"$100,000","$18,600",$0,"$155,000",315502476.0
289,315477539.0,05/31/2011,419700,FL,Planned,Complete,4225.0,493110,4,"Walmart Stores, Inc.",Walmart,2010-01-01,2012-12-18,ERROR,315477539.0,419700,05/31/2011,"Walmart Stores, Inc.
			   300 Busch DriveJacksonville, FL 32218",", ,  00000",NonUnion,4225.0,493110/General Warehousing and Storage,Planned,Complete,N,Private,Safety,06/02/2011,N,03/21/2013,315477539.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$3,366",$0,$0,$0,$0,"$3,366",315477539.0
290,310099916.0,05/20/2011,950613,CA,Complaint,Partial,5999.0,453998,2,Walmart Stores,Walmart,2010-01-01,2012-12-18,ERROR,310099916.0,950613,05/20/2011,"Walmart Stores
			   850 Dubuque AvenueSouth San Francisco, CA 94080",", ,  00000",NonUnion,5999.0,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,05/27/2011,,08/13/2011,310099916.0,,,,,,,,,,Current Penalty,$0,$0,$0,$100,$0,$100,310099916.0
291,315550434.0,05/05/2011,729300,MO,Complaint,Partial,5399.0,452910,1,Walmart,Walmart,2010-01-01,2012-12-18,ERROR,315550434.0,729300,05/05/2011,"Walmart
			   10741 West Florissant AvenueSt. Louis, MO 63136",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,05/05/2011,L,08/09/2011,315550434.0,,,,,,,,,,Current Penalty,"$4,900",$0,$0,$0,$0,"$4,900",315550434.0
292,314011214.0,05/04/2011,257260,PR,Complaint,Partial,5311.0,452111,2,Walmart De Puerto Rico Inc,Walmart,2010-01-01,2012-12-18,ERROR,314011214.0,257260,05/04/2011,"Walmart De Puerto Rico Inc
			   West Main Ave 725 Sute 501Bayamon, PR 00961","Po Box 4960 Pmb #725, Caguas, PR 00726",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Health,05/04/2011,,05/07/2013,314011214.0,,,,,,,,,,Current Penalty,$0,$0,$0,$100,$0,$100,314011214.0
