#,Citation ID,Citaton Type,Standard,Issuance Date,Abatement Due Date,Current Penalty,Initial Penalty,FTA Penalty,Contest,Latest Event,Note,activity_code
3.0,1003,Willful,19100303 G01,05/13/2013,05/16/2013,$0,"$70,000",$0,06/05/2013,L - State Settlement,Citation has been deleted.,316867423.0
4.0,2001,Repeat,19100157 C01,05/13/2013,05/16/2013,$330,$550,$0,06/05/2013,L - State Settlement,,316867423.0
1.0,1001,Other,702018702,11/05/2012,12/06/2012,$0,$0,$0,,-,,316709922.0
2.0,1002,Other,701076501,11/05/2012,12/06/2012,$0,$0,$0,,-,,316709922.0
1.0,1001,Other,80016010,10/05/2012,11/07/2012,$0,$0,$0,,-,,316456029.0
2.0,1002,Other,8002803503,10/05/2012,11/07/2012,$0,$0,$0,,-,,316456029.0
3.0,1003,Other,8003000502,10/05/2012,11/07/2012,$0,$0,$0,,-,,316456029.0
1.0,1001,Serious,19100157 E02,09/05/2012,09/12/2012,"$3,960","$6,600",$0,,I - Informal Settlement,,600998.015
2.0,2001,Repeat,19100303 G01 I,09/05/2012,,"$9,900","$16,500",$0,,I - Informal Settlement,,600998.015
1.0,1001,Other,19040029 B01,08/03/2012,08/29/2012,$325,$650,$0,,I - Informal Settlement,,316590967.0
1.0,1001,Other,701076504,06/13/2012,07/14/2012,$0,$0,$0,,-,,315667832.0
1.0,1001,Other,19100022 A01,06/06/2012,06/12/2012,$0,$0,$0,,-,,316509975.0
2.0,1002,Other,19100037 A03,06/06/2012,06/12/2012,$0,$0,$0,,-,,316509975.0
3.0,1003,Other,19100157 C01,06/06/2012,06/12/2012,$0,$0,$0,,-,,316509975.0
1.0,1001,Other,8002802501,04/30/2012,05/18/2012,$0,$0,$0,,-,,316234004.0
2.0,1002,Other,80015005,04/30/2012,05/18/2012,$0,$0,$0,,-,,316234004.0
1.0,1001,Other,702013401 B,04/06/2012,03/28/2012,$0,$0,$0,,-,,315936179.0
2.0,1002,Other,702025601,04/06/2012,04/23/2012,$0,$0,$0,,-,,315936179.0
3.0,1003,Other,19100303 B02,04/06/2012,04/23/2012,$0,$0,$0,,-,,315936179.0
1.0,1001,Other,702013401 B,04/06/2012,03/21/2012,$0,$0,$0,,-,,315936088.0
2.0,1002,Other,702025601,04/06/2012,04/23/2012,$0,$0,$0,,-,,315936088.0
1.0,1001,Other,19101200 B04 III,03/26/2012,03/29/2012,$0,$0,$0,,-,,315665463.0
2.0,1002,Other,702018702,03/26/2012,02/15/2012,$0,$0,$0,,-,,315665463.0
1.0,1001,Serious,19100176 B,01/05/2012,01/15/2012,$195,$195,$0,,-,,315949743.0
2.0,2002,Other,701076506,01/05/2012,01/15/2012,$0,$0,$0,,-,,315949743.0
1.0,1001,Other,80022035,12/08/2011,12/12/2011,$0,$0,$0,,-,,315579524.0
1.0,1001,Repeat,19100176 B,12/01/2011,12/02/2011,"$5,000","$5,000",$0,,-,,316068212.0
1.0,01001A,Serious,19100037 A03,12/09/2011,12/18/2011,"$2,000","$2,000",$0,,-,,316177625.0
2.0,01001B,Serious,19100037 B02,12/09/2011,12/18/2011,$0,$0,$0,,-,,316177625.0
3.0,01002,Serious,19100176 B,12/09/2011,12/25/2011,"$2,000","$2,000",$0,,-,,316177625.0
4.0,02001,Other,19100157 C01,12/09/2011,12/18/2011,$200,$200,$0,,-,,316177625.0
5.0,02002,Other,19100157 E03,12/09/2011,12/18/2011,$200,$200,$0,,-,,316177625.0
6.0,02003,Other,19100157 G02,12/09/2011,12/18/2011,$200,$200,$0,,-,,316177625.0
7.0,02004A,Other,19101200 G08,12/09/2011,01/04/2012,$200,$200,$0,,-,,316177625.0
8.0,02004B,Other,19101200 H01,12/09/2011,01/04/2012,$0,$0,$0,,-,,316177625.0
9.0,02004C,Other,90007,12/09/2011,01/04/2012,$0,$0,$0,,-,,316177625.0
1.0,1001,Repeat,19100037 A03,03/12/2012,03/22/2012,"$33,000","$55,000",$0,,I - Informal Settlement,,315793539.0
2.0,1002,Repeat,19100176 B,03/12/2012,03/22/2012,"$40,000","$66,000",$0,,I - Informal Settlement,,315793539.0
1.0,1001,Serious,19100101 B,10/14/2011,11/16/2011,"$5,000","$5,000",$0,,-,,109180562.0
1.0,1001,Other,3272 B,01/10/2012,01/13/2012,$185,$185,$0,,-,,313513855.0
1.0,1001,Serious,19100037 A04,09/16/2011,09/28/2011,"$3,000","$3,000",$0,,-,,315968883.0
2.0,2001,Repeat,19100037 A03,09/16/2011,09/28/2011,"$1,000","$1,000",$0,,-,,315968883.0
3.0,3001,Other,19100303 B02,09/16/2011,09/28/2011,$0,$0,$0,,-,,315968883.0
1.0,1001,Other,19100037 A04,08/19/2011,08/23/2011,$0,$0,$0,,-,,315677583.0
2.0,1002,Other,19100304 B03 I,08/19/2011,08/24/2011,$0,$0,$0,,-,,315677583.0
1.0,1001,Serious,19100022 A01,10/05/2011,10/11/2011,"$6,000","$6,000",$0,,Z - Issued,,92089.015
2.0,1002,Serious,19100037 A03,10/05/2011,10/11/2011,"$6,000","$6,000",$0,,Z - Issued,,92089.015
3.0,1003,Serious,19100101 B,10/05/2011,10/11/2011,"$3,000","$3,000",$0,,Z - Issued,,92089.015
4.0,1004,Serious,19100303 G01,10/05/2011,10/11/2011,"$3,000","$3,000",$0,,Z - Issued,,92089.015
5.0,2001,Other,19100157 C01,10/05/2011,10/11/2011,$0,$0,$0,,Z - Issued,,92089.015
6.0,2002,Other,19100305 G01 IV A,10/05/2011,10/11/2011,$0,$0,$0,,Z - Issued,,92089.015
1.0,1001,Serious,19100067 C02 V,07/19/2011,07/22/2011,"$3,187","$4,250",$0,,I - Informal Settlement,,314094335.0
1.0,1001,Repeat,19100037 A03,05/31/2011,06/03/2011,"$20,000","$25,000",$0,,I - Informal Settlement,,315439166.0
1.0,1001,Other,23400016 C,04/22/2011,05/10/2011,$185,$185,$0,,-,,315068940.0
2.0,1002,Other,3203 B02,04/22/2011,05/10/2011,$185,$185,$0,,-,,315068940.0
3.0,1003,Other,3225 A01,04/22/2011,05/10/2011,$185,$185,$0,,-,,315068940.0
4.0,1004,Other,3241 C,04/22/2011,05/10/2011,$280,$280,$0,,-,,315068940.0
5.0,1005,Other,4650 E,04/22/2011,05/10/2011,$185,$185,$0,,-,,315068940.0
6.0,1006,Other,4650 F,04/22/2011,05/10/2011,$185,$185,$0,,-,,315068940.0
1.0,1001,Serious,19100151 C,05/17/2011,06/07/2011,"$1,785","$2,550",$0,,I - Informal Settlement,,315282806.0
1.0,1001,Other,19100022 D01,03/14/2011,04/01/2011,$0,$0,$0,,-,,315335927.0
1.0,1001,Serious,19100212 A01,03/29/2011,04/08/2011,$195,$195,$0,,-,,315420810.0
2.0,2002,Other,702022115 C,03/29/2011,04/29/2011,$0,$0,$0,,-,,315420810.0
3.0,2003,Other,701076501,03/29/2011,04/08/2011,$0,$0,$0,,-,,315420810.0
4.0,2004,Other,19100305 B02 I,03/29/2011,03/04/2011,$0,$0,$0,,-,,315420810.0
5.0,2005,Other,702004103 A,03/29/2011,04/08/2011,$0,$0,$0,,-,,315420810.0
6.0,2006,Other,702025601,03/29/2011,04/29/2011,$0,$0,$0,,-,,315420810.0
7.0,2007,Other,19100132 D02,03/29/2011,04/29/2011,$0,$0,$0,,-,,315420810.0
8.0,2008,Other,702018704,03/29/2011,04/29/2011,$0,$0,$0,,-,,315420810.0
9.0,2009,Other,702025602,03/29/2011,04/29/2011,$0,$0,$0,,-,,315420810.0
1.0,01001,Willful,19100176 B,07/12/2011,08/05/2011,"$14,400","$50,000",$0,08/08/2011,F - Formal Settlement,,314582149.0
2.0,02001A,Serious,2031002,07/12/2011,08/12/2011,"$2,000","$5,500",$0,08/08/2011,F - Formal Settlement,,314582149.0
3.0,02001B,Serious,19100133 A01,07/12/2011,07/18/2011,$0,$0,$0,08/08/2011,F - Formal Settlement,,314582149.0
4.0,02002A,Serious,19100036 G02,07/12/2011,07/22/2011,"$2,000","$4,400",$0,08/08/2011,F - Formal Settlement,,314582149.0
5.0,02002B,Serious,19100037 A03,07/12/2011,07/22/2011,$0,$0,$0,08/08/2011,F - Formal Settlement,,314582149.0
6.0,02003,Serious,19100101 B,07/12/2011,07/18/2011,"$2,000","$5,500",$0,08/08/2011,F - Formal Settlement,,314582149.0
7.0,03001,Other,19100157 C01,07/12/2011,07/18/2011,$0,$0,$0,08/08/2011,F - Formal Settlement,,314582149.0
8.0,03002,Other,19101200 E01 II,07/12/2011,08/30/2011,$0,$0,$0,08/08/2011,F - Formal Settlement,,314582149.0
1.0,1001,Repeat,19100176 C,01/27/2011,02/04/2011,$160,$160,$0,,-,,314875535.0
2.0,2001,Other,19100176 B,01/27/2011,02/04/2011,$0,$0,$0,,-,,314875535.0
1.0,1001,Serious,19100036 D01,03/28/2011,03/29/2011,"$4,900","$7,000",$0,,I - Informal Settlement,,315097675.0
2.0,2001,Repeat,19100037 A03,03/28/2011,03/29/2011,"$28,000","$35,000",$0,,I - Informal Settlement,,315097675.0
1.0,1001,Other,3203 A,03/04/2011,03/21/2011,$225,$225,$0,,-,,314534702.0
2.0,1002,Other,3272 B,03/04/2011,03/21/2011,$335,$335,$0,,-,,314534702.0
1.0,1001,Other,19100037 A03,12/20/2010,12/28/2010,$0,$0,$0,,-,,314872425.0
2.0,1002,Other,19100176 C,12/20/2010,12/28/2010,$0,$0,$0,,-,,314872425.0
3.0,1003,Other,19100303 G01 II,12/20/2010,12/28/2010,$0,$0,$0,,-,,314872425.0
1.0,1001,Other,3203 B01,12/21/2010,01/23/2011,$375,$375,$0,,-,,125472266.0
2.0,1002,Other,3241 C,12/21/2010,01/23/2011,$625,$625,$0,,-,,125472266.0
3.0,1003,Other,6151 C04,12/21/2010,01/23/2011,$185,$185,$0,,-,,125472266.0
4.0,1004,Other,6151 E02,12/21/2010,01/23/2011,$185,$185,$0,,-,,125472266.0
1.0,1001,Serious,19100159 C10,05/25/2011,05/31/2011,"$2,500","$5,000",$0,,I - Informal Settlement,,314913682.0
2.0,2001,Repeat,19100176 B,05/25/2011,05/31/2011,"$20,000","$40,000",$0,,I - Informal Settlement,,314913682.0
1.0,01001A,Serious,702036802,03/03/2011,11/18/2010,$300,$300,$0,,-,,314611773.0
2.0,01001B,Serious,19101001 J02 I,03/03/2011,03/20/2011,$0,$0,$0,,-,,314611773.0
3.0,01001C,Serious,19101001 J07 IV,03/03/2011,11/18/2010,$0,$0,$0,,-,,314611773.0
1.0,1001,Other,80022035,11/15/2010,10/15/2010,$0,$0,$0,,-,,314579442.0
1.0,1001,Other,3203 A,01/04/2011,02/04/2011,$800,"$1,425",$0,,I - Informal Settlement,,314822156.0
2.0,1002,Other,3241 C,01/04/2011,02/04/2011,$600,$710,$0,,I - Informal Settlement,,314822156.0
3.0,1003,Other,3272 B,01/04/2011,02/04/2011,$600,$710,$0,,I - Informal Settlement,,314822156.0
4.0,1004,Other,5142 B02,01/04/2011,02/04/2011,$0,$475,$0,,I - Informal Settlement,Citation has been deleted.,314822156.0
1.0,1001,Serious,19100022 A01,10/05/2010,10/05/2010,"$1,488","$2,125",$0,,I - Informal Settlement,,314702051.0
2.0,1002,Serious,19100037 A03,10/05/2010,10/05/2010,"$1,190","$1,700",$0,,I - Informal Settlement,,314702051.0
3.0,2001,Repeat,19100176 B,10/05/2010,10/05/2010,"$14,000","$17,500",$0,,I - Informal Settlement,,314702051.0
4.0,2002,Repeat,19100303 G01,10/05/2010,10/08/2010,"$8,000","$10,000",$0,,I - Informal Settlement,,314702051.0
5.0,3001,Other,19100022 D01,10/05/2010,10/05/2010,$0,$0,$0,,I - Informal Settlement,,314702051.0
6.0,3002,Other,19100037 B02,10/05/2010,10/05/2010,$0,$0,$0,,I - Informal Settlement,,314702051.0
7.0,3003,Other,19100157 C01,10/05/2010,10/05/2010,$0,$0,$0,,I - Informal Settlement,,314702051.0
1.0,1001,Serious,19100176 C,09/02/2010,09/27/2010,"$2,800","$3,500",$0,,I - Informal Settlement,,313981607.0
2.0,1002,Serious,19100305 B02,09/02/2010,09/27/2010,"$2,000","$2,500",$0,,I - Informal Settlement,,313981607.0
3.0,2001,Repeat,19100176 B,09/02/2010,09/27/2010,"$28,000","$35,000",$0,,I - Informal Settlement,,313981607.0
4.0,2002,Repeat,19100303 G01 II,09/02/2010,09/07/2010,"$12,000","$15,000",$0,,I - Informal Settlement,,313981607.0
5.0,3001,Other,19101200 G01,09/02/2010,09/07/2010,$0,$0,$0,,I - Informal Settlement,,313981607.0
1.0,1001,Serious,19100176 B,07/22/2010,06/17/2010,$350,$350,$0,,-,,314434861.0
2.0,1002,Serious,19100022 A01,07/22/2010,06/14/2010,$210,$210,$0,,-,,314434861.0
3.0,2003,Other,701076506,07/22/2010,08/08/2010,$0,$0,$0,,-,,314434861.0
1.0,1001,Serious,19100303 G01 II,08/03/2010,06/04/2010,$105,$105,$0,,-,,313779365.0
1.0,1001,Serious,19100101 A,06/02/2010,06/07/2010,$900,"$1,500",$0,,I - Informal Settlement,,312864333.0
2.0,1002,Serious,19100101 B,06/02/2010,06/07/2010,$900,"$1,500",$0,,I - Informal Settlement,,312864333.0
3.0,2001,Repeat,19100037 A03,06/02/2010,06/07/2010,"$9,000","$15,000",$0,,I - Informal Settlement,,312864333.0
4.0,2002,Repeat,19100303 G01 II,06/02/2010,06/07/2010,"$9,000","$15,000",$0,,I - Informal Settlement,,312864333.0
1.0,1001,Serious,19100303 G01 I,04/16/2010,03/31/2010,$765,"$1,275",$0,,I - Informal Settlement,,314238429.0
2.0,2001,Repeat,19100037 A03,04/16/2010,04/21/2010,"$6,000","$10,000",$0,,I - Informal Settlement,,314238429.0
3.0,2002,Repeat,19100101 B,04/16/2010,05/12/2010,"$4,500","$7,500",$0,,I - Informal Settlement,,314238429.0
1.0,1001,Other,701070017 D,04/22/2010,04/27/2010,$200,$200,$0,,-,,313549198.0
2.0,1002,Other,19100024 B,04/22/2010,05/09/2010,$0,$0,$0,,-,,313549198.0
3.0,1003,Other,702022104 A,04/22/2010,04/27/2010,$0,$0,$0,,-,,313549198.0
1.0,1001,Serious,19100303 G01 II,03/18/2010,03/24/2010,"$1,275","$1,275",$0,,I - Informal Settlement,,311484224.0
1.0,1001,Other,19101200 B04 III,03/03/2010,03/22/2010,$0,$0,$0,,-,,311483531.0
1.0,1001,Serious,19100101 B,02/26/2010,03/31/2010,"$2,250","$4,500",$0,,I - Informal Settlement,,313407611.0
1.0,1001,Repeat,19100141 C01 I,11/14/2022,11/22/2022,"$6,000","$6,000",$0,,Z - Issued,,1609892.015
1.0,1001,Repeat,19100176 B,10/11/2022,11/04/2022,"$41,019","$68,365",$0,,I - Informal Settlement,,1604260.015
2.0,2001,Other,19100141 A03 I,10/11/2022,10/31/2022,$0,$0,$0,,I - Informal Settlement,,1604260.015
1.0,1001,Serious,19100037 A03,11/10/2022,,"$7,252","$10,360",$0,,I - Informal Settlement,,1601146.015
2.0,1002,Serious,19100303 B01,11/10/2022,12/16/2022,"$5,801","$8,287",$0,,I - Informal Settlement,,1601146.015
3.0,1003,Serious,19100303 G01 II,11/10/2022,,"$5,801","$8,287",$0,,I - Informal Settlement,,1601146.015
4.0,1004,Serious,19101200 H01,11/10/2022,12/16/2022,"$5,801","$8,287",$0,,I - Informal Settlement,,1601146.015
1.0,1001,Other,19100157 E03,06/27/2022,08/01/2022,$0,$0,$0,,Z - Issued,,1600514.015
1.0,1001,Repeat,19100022 A01,11/21/2022,12/02/2022,"$68,371","$68,371",$0,,Z - Issued,,1597674.015
2.0,1002,Repeat,19100037 A03,11/21/2022,12/09/2022,"$113,960","$113,960",$0,,Z - Issued,,1597674.015
3.0,1003,Repeat,19100101 B,11/21/2022,12/02/2022,"$91,157","$91,157",$0,,Z - Issued,,1597674.015
4.0,1004,Repeat,19100176 B,11/21/2022,12/02/2022,"$91,157","$91,157",$0,,Z - Issued,,1597674.015
1.0,1001,Serious,19100141 A05,05/12/2022,05/20/2022,"$2,700","$2,700",$0,,Z - Issued,,1591909.015
2.0,2001,Other,19040040 A,05/12/2022,05/20/2022,$900,$900,$0,,Z - Issued,,1591909.015
1.0,01001A,Other,19101200 E01,08/30/2022,09/12/2022,$0,$0,$0,,Z - Issued,,1588141.015
2.0,01001B,Other,19101200 G08,08/30/2022,09/12/2022,$0,$0,$0,,Z - Issued,,1588141.015
3.0,01001C,Other,19101200 H01,08/30/2022,09/12/2022,$0,$0,$0,,Z - Issued,,1588141.015
1.0,01001A,Serious,19100132 F01,06/14/2022,07/18/2022,"$2,800","$2,800",$0,,Z - Issued,,1587310.015
2.0,01001B,Serious,19100133 A01,06/14/2022,07/18/2022,$0,$0,$0,,Z - Issued,,1587310.015
3.0,01001C,Serious,19100138 A,06/14/2022,07/18/2022,$0,$0,$0,,Z - Issued,,1587310.015
4.0,01002A,Serious,19101200 E01 I,06/14/2022,07/18/2022,"$2,800","$2,800",$0,,Z - Issued,,1587310.015
5.0,01002B,Serious,19101200 H01,06/14/2022,07/18/2022,$0,$0,$0,,Z - Issued,,1587310.015
6.0,01002C,Serious,TDLWD RULE 800-01-09-.07(4),06/14/2022,07/18/2022,$0,$0,$0,,Z - Issued,,1587310.015
7.0,02001,Other,19100022 A01,06/14/2022,07/18/2022,$400,$400,$0,,Z - Issued,,1587310.015
8.0,02002,Other,19100305 J01 IV,06/14/2022,07/18/2022,$400,$400,$0,,Z - Issued,,1587310.015
1.0,1001,Other,19040032 B06,04/20/2022,04/28/2022,$350,$350,$0,,Z - Issued,,1584434.015
2.0,1002,Other,19040040 A,04/20/2022,04/28/2022,$350,$350,$0,,Z - Issued,,1584434.015
3.0,1003,Other,19100022 D01,04/20/2022,04/28/2022,$0,$0,$0,,Z - Issued,,1584434.015
4.0,1004,Other,19100037 A03,04/20/2022,04/28/2022,$0,$0,$0,,Z - Issued,,1584434.015
5.0,1005,Other,19100037 A04,04/20/2022,04/28/2022,$0,$0,$0,,Z - Issued,,1584434.015
6.0,1006,Other,19100037 B02,04/20/2022,04/28/2022,$0,$0,$0,,Z - Issued,,1584434.015
7.0,1007,Other,19100157 G01,04/20/2022,05/23/2022,$0,$0,$0,,Z - Issued,,1584434.015
1.0,1001,Repeat,19100141 C01 I,05/09/2022,05/17/2022,"$3,000","$3,000",$0,,Z - Issued,,1583803.015
1.0,1001,Serious,19100304 F01 IV,03/28/2022,04/01/2022,"$3,122","$4,460",$0,,I - Informal Settlement,,1583176.015
2.0,2001,Other,19100037 A03,03/28/2022,04/04/2022,$683,$975,$0,,I - Informal Settlement,,1583176.015
3.0,2002,Other,19100157 C01,03/28/2022,04/05/2022,$0,$0,$0,,I - Informal Settlement,,1583176.015
1.0,1001,Serious,19100037 B02,07/13/2022,08/01/2022,"$6,215","$6,215",$0,,I - Informal Settlement,Citation has been deleted.,1581314.015
2.0,1002,Repeat,19100101 B,07/13/2022,08/01/2022,"$36,260","$51,800",$0,,I - Informal Settlement,,1581314.015
3.0,1003,Repeat,19100141 A05,07/13/2022,08/01/2022,"$41,435","$41,435",$0,,I - Informal Settlement,Citation has been deleted.,1581314.015
4.0,1004,Repeat,19100157 C01,07/13/2022,08/01/2022,"$14,504","$20,720",$0,,I - Informal Settlement,,1581314.015
5.0,1005,Repeat,19100303 G01,07/13/2022,08/01/2022,"$14,504","$20,720",$0,,I - Informal Settlement,,1581314.015
1.0,1001,Other,19100036 D01,02/23/2022,03/28/2022,$0,$0,$0,,Z - Issued,,1578556.015
1.0,01001,Serious,19100305 G02 III,07/28/2022,09/01/2022,"$6,837","$6,837",$0,08/17/2022,C - Contested,,1577434.015
2.0,02001A,Willful,19100022 A01,07/28/2022,09/01/2022,"$145,027","$145,027",$0,08/17/2022,C - Contested,,1577434.015
3.0,02001B,Willful,19100037 A03,07/28/2022,09/01/2022,$0,$0,$0,08/17/2022,C - Contested,,1577434.015
4.0,02002,Willful,19100022 A02,07/28/2022,09/01/2022,"$145,027","$145,027",$0,08/17/2022,C - Contested,,1577434.015
5.0,02003,Willful,19100303 G01,07/28/2022,09/01/2022,"$136,736","$136,736",$0,08/17/2022,C - Contested,,1577434.015
6.0,03001,Repeat,19100157 C01,07/28/2022,09/01/2022,"$113,960","$113,960",$0,08/17/2022,C - Contested,,1577434.015
1.0,1001,Serious,19100101 B,03/17/2022,03/21/2022,"$4,000","$4,000",$0,,Z - Issued,,1576941.015
2.0,2001,Other,19100022 A01,03/17/2022,03/21/2022,"$1,200","$1,200",$0,,Z - Issued,,1576941.015
3.0,2002,Other,19100303 G01,03/17/2022,03/21/2022,$0,$0,$0,,Z - Issued,,1576941.015
1.0,1001,Willful,19100022 A01,07/28/2022,09/14/2022,"$145,027","$145,027",$0,08/17/2022,C - Contested,,1575351.015
2.0,1002,Willful,19100037 A03,07/28/2022,09/14/2022,"$145,027","$145,027",$0,08/17/2022,C - Contested,,1575351.015
3.0,1003,Willful,19100176 B,07/28/2022,09/14/2022,"$145,027","$145,027",$0,08/17/2022,C - Contested,,1575351.015
4.0,1004,Willful,19100303 G01,07/28/2022,09/14/2022,"$136,736","$136,736",$0,08/17/2022,C - Contested,,1575351.015
5.0,2001,Repeat,19100157 C01,07/28/2022,09/14/2022,"$113,960","$113,960",$0,08/17/2022,C - Contested,,1575351.015
1.0,1001,Other,19100037 A04,02/16/2022,03/01/2022,"$9,687","$9,687",$0,,I - Informal Settlement,,1573203.015
1.0,1001,Repeat,19100036 D01,06/10/2022,06/23/2022,"$136,736","$136,736",$0,,I - Informal Settlement,,1569391.015
2.0,2001,Repeat,19100022 A01,06/10/2022,06/23/2022,"$91,157","$91,157",$0,,I - Informal Settlement,,1569391.015
3.0,2002,Repeat,19100037 A03,06/10/2022,06/30/2022,"$91,157","$91,157",$0,,I - Informal Settlement,,1569391.015
4.0,3001,Other,19040005 A,06/10/2022,,"$11,396","$11,396",$0,,I - Informal Settlement,,1569391.015
1.0,1001,Other,19100141 A05,12/28/2021,,"$5,471","$5,471",$0,,I - Informal Settlement,,1566565.015
1.0,1001,Other,19100157 C01,01/19/2022,,"$4,558","$4,558",$0,,I - Informal Settlement,,1560200.015
1.0,01001A,Serious,19101030 C01 I,09/10/2021,09/30/2021,"$1,250","$2,500",$0,,I - Informal Settlement,,1551093.015
2.0,01001B,Serious,19101030 D04 III A 1,09/10/2021,09/30/2021,$0,$0,$0,,I - Informal Settlement,,1551093.015
3.0,01001C,Serious,19101030 F01 I,09/10/2021,09/30/2021,$0,$0,$0,,I - Informal Settlement,,1551093.015
4.0,01002,Serious,19101200 E01,09/10/2021,09/30/2021,"$1,250","$2,500",$0,,I - Informal Settlement,,1551093.015
1.0,1001,Serious,19100036 G02,01/19/2022,,"$9,116","$9,116",$0,02/10/2022,C - Contested,,1546961.015
2.0,2001,Repeat,19100036 D01,01/19/2022,,"$145,027","$145,027",$0,02/10/2022,C - Contested,,1546961.015
3.0,2002,Repeat,19100037 A03,01/19/2022,,"$145,027","$145,027",$0,02/10/2022,C - Contested,,1546961.015
1.0,01001A,Serious,19100141 A03 I,02/18/2022,03/23/2022,"$2,925","$4,500",$0,,I - Informal Settlement,,1547279.015
2.0,01001B,Serious,19100141 C01 I,02/18/2022,03/23/2022,$0,$0,$0,,Z - Issued,,1547279.015
1.0,1001,Repeat,19100037 A03,11/09/2021,12/07/2021,"$102,399","$136,532",$0,,I - Informal Settlement,,1546323.015
2.0,2001,Other,19100037 B05,11/09/2021,12/07/2021,$0,$0,$0,,I - Informal Settlement,,1546323.015
1.0,1001,Serious,19100303 B01,09/30/2021,10/20/2021,"$6,827","$9,753",$0,,I - Informal Settlement,,1537710.015
2.0,2001,Other,19100303 B07,09/30/2021,10/20/2021,$0,$0,$0,,I - Informal Settlement,,1537710.015
1.0,1001,Other,19100141 C01 I,10/21/2021,,$0,$0,$0,,Z - Issued,,1538032.015
1.0,1001,Serious,19100141 A03 I,10/26/2021,11/22/2021,"$8,192","$13,653",$0,,I - Informal Settlement,,1535738.015
1.0,1001,Serious,19100303 B02,08/24/2021,09/20/2021,"$8,582","$8,582",$0,,Z - Issued,,1535353.015
1.0,01001A,Serious,408.10632(1),10/29/2021,11/08/2021,"$6,000","$6,000",$0,,Z - Issued,,1533718.015
2.0,01001B,Serious,408.10015(1),10/29/2021,11/08/2021,$0,$0,$0,,Z - Issued,,1533718.015
1.0,01001A,Other,19100141 A03 I,05/27/2021,06/30/2021,$0,$0,$0,,Z - Issued,,1526429.015
2.0,01001B,Other,19100141 C01 I,05/27/2021,06/30/2021,$0,$0,$0,,Z - Issued,,1526429.015
1.0,1001,Serious,19100101 B,06/24/2021,06/28/2021,"$1,350","$1,350",$0,,Z - Issued,,1526287.015
2.0,2001,Other,19100141 C01 I,06/24/2021,06/28/2021,$0,$0,$0,,Z - Issued,,1526287.015
1.0,1001,Other,4650(E),07/28/2021,08/20/2021,$465,$465,$0,,Z - Issued,,1537320.015
1.0,1001,Serious,19100022 C,06/15/2021,07/19/2021,"$2,400","$3,000",$0,,I - Informal Settlement,,1516838.015
1.0,1001,Other,19100029 F07,04/27/2021,05/03/2021,"$1,200","$1,200",$0,,Z - Issued,,1514777.015
1.0,1001,Serious,19100037 A03,11/13/2020,,"$13,494","$13,494",$0,,Z - Issued,,1487112.015
1.0,1001,Other,19100022 A01,09/15/2020,09/21/2020,$300,$300,$0,,Z - Issued,,1486157.015
2.0,1002,Other,19100303 G01 II,09/15/2020,09/21/2020,$300,$300,$0,,Z - Issued,,1486157.015
1.0,1001,Serious,19100022 A01,12/21/2020,,"$5,937","$8,482",$0,01/12/2021,J - ALJ Decision,,1480377.015
2.0,2001,Willful,19100036 D01,12/21/2020,,"$89,056","$127,223",$0,01/12/2021,J - ALJ Decision,,1480377.015
3.0,2002,Willful,19100037 A03,12/21/2020,,"$89,056","$127,223",$0,01/12/2021,J - ALJ Decision,,1480377.015
4.0,3001,Repeat,19100101 B,12/21/2020,01/19/2021,"$59,375","$84,821",$0,01/12/2021,J - ALJ Decision,,1480377.015
5.0,3002,Repeat,19100304 F01 IV,12/21/2020,01/19/2021,"$29,688","$42,411",$0,01/12/2021,J - ALJ Decision,,1480377.015
6.0,4001,Repeat,19040040 A,12/21/2020,,"$2,969","$4,242",$0,01/12/2021,J - ALJ Decision,,1480377.015
1.0,1001,Serious,19100022 A01,12/18/2020,,"$5,937","$8,482",$0,01/14/2021,J - ALJ Decision,,1480368.015
2.0,1002,Serious,19100334 A02 II,12/18/2020,,"$5,937","$8,482",$0,01/14/2021,J - ALJ Decision,,1480368.015
3.0,2001,Willful,19100304 F01 IV,12/18/2020,,"$89,056","$127,223",$0,01/14/2021,J - ALJ Decision,,1480368.015
4.0,3001,Repeat,19100101 B,12/18/2020,01/15/2021,"$59,375","$84,821",$0,01/14/2021,J - ALJ Decision,,1480368.015
5.0,3002,Repeat,19100037 A03,12/18/2020,,"$74,220","$106,029",$0,01/14/2021,J - ALJ Decision,,1480368.015
1.0,01001A,Other,19040029 A,11/18/2020,12/07/2020,"$6,650","$6,650",$0,,Z - Issued,,1476089.015
2.0,01002B,Other,19040040 A,11/18/2020,12/07/2020,$0,$0,$0,,Z - Issued,,1476089.015
1.0,1001,Serious,19100101 B,09/14/2020,10/16/2020,"$3,400","$3,400",$0,,Z - Issued,,1471997.015
1.0,1001,Other,43000032 A04,05/05/2020,05/22/2020,$425,$425,$0,,Z - Issued,,1468846.015
2.0,1002,Other,3272(B),05/05/2020,05/22/2020,$425,$425,$0,,Z - Issued,,1468846.015
3.0,1003,Other,3363(B),05/05/2020,05/22/2020,$425,$425,$0,,Z - Issued,,1468846.015
4.0,1004,Other,3400(C),05/05/2020,05/22/2020,$210,$210,$0,,Z - Issued,,1468846.015
5.0,1005,Other,6151(C)(1),05/05/2020,05/22/2020,$210,$210,$0,,Z - Issued,,1468846.015
