,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
462,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
463,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
464,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588719.015
465,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Violations,,,5,,,5,1588719.015
466,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Violations,,,5,,,5,1588719.015
467,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
468,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
469,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588719.015
470,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Violations,,,5,,,5,1588719.015
471,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Violations,,,5,,,5,1588719.015
472,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
473,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
474,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588719.015
475,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Violations,,,5,,,5,1588719.015
476,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Violations,,,5,,,5,1588719.015
477,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
478,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
479,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588719.015
480,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Violations,,,5,,,5,1588719.015
481,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Violations,,,5,,,5,1588719.015
482,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
483,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
484,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588719.015
485,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Violations,,,5,,,5,1588719.015
486,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Violations,,,5,,,5,1588719.015
487,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Initial Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
488,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,Current Penalty,$0,$0,"$549,030",$0,$0,"$549,030",1588719.015
489,1588719.015,04/08/2022,420600,FL,Complaint,Partial,,453220,5,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1588719.015,420600,04/08/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   3502 East Hillsborough AvenueTampa, FL 33610","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,"453220/ Gift, Novelty, and Souvenir Stores",Complaint,Partial,N,Private,Safety,10/04/2022,,,1588719.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588719.015
490,1586442.015,03/29/2022,418200,GA,Complaint,Partial,,445120,4,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1586442.015,418200,03/29/2022,"Dollar General Corporation
			   3201 South Cobb Drive SoutheastSmyrna, GA 30080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/29/2022,,,1586442.015,,,,,,,,,Initial Violations,,,4,,,4,1586442.015
491,1586442.015,03/29/2022,418200,GA,Complaint,Partial,,445120,4,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1586442.015,418200,03/29/2022,"Dollar General Corporation
			   3201 South Cobb Drive SoutheastSmyrna, GA 30080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/29/2022,,,1586442.015,,,,,,,,,Current Violations,,,4,,,4,1586442.015
492,1586442.015,03/29/2022,418200,GA,Complaint,Partial,,445120,4,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1586442.015,418200,03/29/2022,"Dollar General Corporation
			   3201 South Cobb Drive SoutheastSmyrna, GA 30080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/29/2022,,,1586442.015,,,,,,,,,Initial Penalty,$0,$0,"$364,628",$0,$0,"$364,628",1586442.015
493,1586442.015,03/29/2022,418200,GA,Complaint,Partial,,445120,4,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1586442.015,418200,03/29/2022,"Dollar General Corporation
			   3201 South Cobb Drive SoutheastSmyrna, GA 30080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/29/2022,,,1586442.015,,,,,,,,,Current Penalty,$0,$0,"$364,628",$0,$0,"$364,628",1586442.015
494,1586442.015,03/29/2022,418200,GA,Complaint,Partial,,445120,4,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1586442.015,418200,03/29/2022,"Dollar General Corporation
			   3201 South Cobb Drive SoutheastSmyrna, GA 30080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/29/2022,,,1586442.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1586442.015
495,1585314.015,03/23/2022,454712,TN,Planned,Complete,,452319,2,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,CLOSED,1585314.015,454712,03/23/2022,"Dollar General Corporation
			   268 Beasley DriveDickson, TN 37055","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Planned,Complete,N,Private,Safety,04/05/2022,P,08/03/2022,1585314.015,,,,,,,,,Initial Violations,,,1,1,,2,1585314.015
496,1585314.015,03/23/2022,454712,TN,Planned,Complete,,452319,2,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,CLOSED,1585314.015,454712,03/23/2022,"Dollar General Corporation
			   268 Beasley DriveDickson, TN 37055","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Planned,Complete,N,Private,Safety,04/05/2022,P,08/03/2022,1585314.015,,,,,,,,,Current Violations,,,1,1,,2,1585314.015
497,1585314.015,03/23/2022,454712,TN,Planned,Complete,,452319,2,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,CLOSED,1585314.015,454712,03/23/2022,"Dollar General Corporation
			   268 Beasley DriveDickson, TN 37055","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Planned,Complete,N,Private,Safety,04/05/2022,P,08/03/2022,1585314.015,,,,,,,,,Initial Penalty,$0,$0,"$2,500",$500,$0,"$3,000",1585314.015
498,1585314.015,03/23/2022,454712,TN,Planned,Complete,,452319,2,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,CLOSED,1585314.015,454712,03/23/2022,"Dollar General Corporation
			   268 Beasley DriveDickson, TN 37055","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Planned,Complete,N,Private,Safety,04/05/2022,P,08/03/2022,1585314.015,,,,,,,,,Current Penalty,$0,$0,"$2,500",$500,$0,"$3,000",1585314.015
499,1585314.015,03/23/2022,454712,TN,Planned,Complete,,452319,2,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,CLOSED,1585314.015,454712,03/23/2022,"Dollar General Corporation
			   268 Beasley DriveDickson, TN 37055","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Planned,Complete,N,Private,Safety,04/05/2022,P,08/03/2022,1585314.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1585314.015
500,1585315.015,03/23/2022,418200,GA,Complaint,Partial,,445120,5,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1585315.015,418200,03/23/2022,"Dollar General Corporation
			   103 South Highway 29Hogansville, GA 30230","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/23/2022,,,1585315.015,,,,,,,,,Initial Violations,,4,1,,,5,1585315.015
501,1585315.015,03/23/2022,418200,GA,Complaint,Partial,,445120,5,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1585315.015,418200,03/23/2022,"Dollar General Corporation
			   103 South Highway 29Hogansville, GA 30230","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/23/2022,,,1585315.015,,,,,,,,,Current Violations,,4,1,,,5,1585315.015
502,1585315.015,03/23/2022,418200,GA,Complaint,Partial,,445120,5,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1585315.015,418200,03/23/2022,"Dollar General Corporation
			   103 South Highway 29Hogansville, GA 30230","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/23/2022,,,1585315.015,,,,,,,,,Initial Penalty,$0,"$546,944","$91,157",$0,$0,"$638,101",1585315.015
503,1585315.015,03/23/2022,418200,GA,Complaint,Partial,,445120,5,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1585315.015,418200,03/23/2022,"Dollar General Corporation
			   103 South Highway 29Hogansville, GA 30230","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/23/2022,,,1585315.015,,,,,,,,,Current Penalty,$0,"$546,944","$91,157",$0,$0,"$638,101",1585315.015
504,1585315.015,03/23/2022,418200,GA,Complaint,Partial,,445120,5,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1585315.015,418200,03/23/2022,"Dollar General Corporation
			   103 South Highway 29Hogansville, GA 30230","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,03/23/2022,,,1585315.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1585315.015
505,1582871.015,03/11/2022,454722,TN,Complaint,Partial,,452319,1,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,CLOSED,1582871.015,454722,03/11/2022,"Dollar General Corporation
			   3288 South Mount Juliet RoadHermitage, TN 37076","3288 South Mount Juliet Road, Hermitage, TN 37076",NonUnion,,452319,Complaint,Partial,N,Private,Health,03/11/2022,,05/25/2022,1582871.015,,,,,,,,,Initial Violations,,,,1,,1,1582871.015
